CHANNEL1;CHANNEL2;CHANNEL3;ENTRY AGE;SEX;POLICY TYPE 1;POLICY TYPE 2;POLICY TYPE 3;PAYMENT MODE;POLICY STATUS;BENEFIT;NON LAPSE GUARANTEED;SUBSTANDARD RISK;NUMBER OF ADVANCE PREMIUM;INITIAL BENEFIT;Full Benefit?;Policy Year (Decimal);Policy Year;Premium;Issue Date;;
2;3;0;49;F;10;54;A;Monthly;Surrender; 9,101 ;NO NLG;0;0;0;N;1.916666667;2; 4,800 ;Sep-17;;
2;3;0;49;F;10;55;D;Monthly;Surrender; - ;NO NLG;0;0;0;N;1.916666667;2; - ;Sep-17;;
2;3;0;45;M;3;5;A;Monthly;Lapse; 16,000 ;NO NLG;0;0;0;N;1.916666667;2; 1,200 ;Sep-17;;
2;3;0;45;M;3;12;C;Monthly;Lapse; 40 ;NO NLG;0;0;0;N;1.916666667;2; - ;Sep-17;;
2;3;0;45;M;3;6;D;Monthly;Lapse; - ;NO NLG;0;0;0;N;1.916666667;2; 240 ;Sep-17;;
2;3;0;45;M;12;58;A;Monthly;Lapse; 10,000 ;NO NLG;0;0;0;N;1.916666667;2; 288 ;Sep-17;;
2;3;0;41;F;12;58;A;Monthly;Inforce; 20,000 ;NO NLG;0;0;0;N;1.916666667;2; 576 ;Sep-17;;
2;3;0;49;M;3;5;A;Monthly;Inforce; 14,000 ;NO NLG;0;0;0;N;1.916666667;2; 480 ;Sep-17;;
2;3;0;23;F;3;9;C;Monthly;Inforce; 50 ;NO NLG;0;0;0;N;1.916666667;2; - ;Sep-17;;
2;3;0;33;F;3;5;A;Monthly;Lapse; 50,000 ;NO NLG;0;0;0;N;1.916666667;2; 1,920 ;Sep-17;;
2;3;0;33;F;3;23;C;Monthly;Lapse; 6,000 ;NO NLG;0;0;0;N;1.916666667;2; - ;Sep-17;;
2;3;0;28;F;12;58;A;Semiannually;Lapse; 10,000 ;NO NLG;0;0;0;N;1.916666667;2; 210 ;Sep-17;;
2;3;0;22;M;3;12;C;Monthly;Lapse; 200 ;NO NLG;0;0;0;N;1.916666667;2; - ;Sep-17;;
2;3;0;25;M;8;41;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;1.916666667;2; 3,000 ;Sep-17;;
2;3;0;35;M;3;5;A;Monthly;Lapse; 80,000 ;NO NLG;0;0;0;N;1.916666667;2; 1,920 ;Sep-17;;
2;3;0;35;M;3;23;C;Monthly;Lapse; 11,000 ;NO NLG;0;0;0;N;1.916666667;2; - ;Sep-17;;
2;3;0;15;F;3;5;A;Annually;Inforce; 5,000 ;NO NLG;0;0;0;N;1.916666667;2; 1,000 ;Sep-17;;
2;3;0;3;F;3;5;A;Monthly;Lapse; 10,000 ;NO NLG;0;0;0;N;1.916666667;2; 1,200 ;Sep-17;;
2;3;0;43;F;12;58;A;Monthly;Inforce; 10,000 ;NO NLG;0;0;0;N;1.916666667;2; 288 ;Sep-17;;
2;3;0;40;F;8;41;A;Monthly;Inforce; 26,000 ;NO NLG;0;0;0;N;1.916666667;2; 3,600 ;Sep-17;;
2;3;0;40;F;8;52;C;Monthly;Inforce; 17,000 ;NO NLG;0;0;0;N;1.916666667;2; - ;Sep-17;;
2;3;0;53;M;3;6;D;Monthly;Inforce; - ;NO NLG;0;0;0;N;1.916666667;2; 240 ;Sep-17;;
2;3;0;45;F;14;61;A;Annually;Inforce; 6,000 ;NO NLG;0;0;0;N;1.833333333;2; 5,985 ;Oct-17;;
2;3;0;45;F;14;62;C;Annually;Inforce; 15,000 ;NO NLG;0;0;0;N;1.833333333;2; 80 ;Oct-17;;
2;3;0;27;M;3;5;A;Monthly;Lapse; 120,000 ;NO NLG;0;0;0;N;1.916666667;2; 1,200 ;Sep-17;;
2;3;0;27;M;3;12;C;Monthly;Lapse; 300 ;NO NLG;0;0;0;N;1.916666667;2; - ;Sep-17;;
2;3;0;38;F;3;16;C;Monthly;Lapse; 160 ;NO NLG;0;0;0;N;1.916666667;2; - ;Sep-17;;
2;3;0;38;F;3;6;D;Monthly;Lapse; - ;NO NLG;0;0;0;N;1.916666667;2; 240 ;Sep-17;;
2;3;0;22;F;3;12;C;Quaterly;Lapse; 300 ;NO NLG;0;0;0;N;1.916666667;2; - ;Sep-17;;
2;3;0;25;M;3;5;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;1.833333333;2; 1,200 ;Oct-17;;
2;3;0;25;M;3;6;D;Monthly;Lapse; - ;NO NLG;0;0;0;N;1.833333333;2; 360 ;Oct-17;;
2;3;0;47;M;12;58;A;Annually;Inforce; 20,000 ;NO NLG;0;0;0;N;1.833333333;2; 555 ;Oct-17;;
2;3;0;26;F;8;52;C;Annually;Inforce; 17,000 ;NO NLG;0;0;0;N;1.833333333;2; - ;Oct-17;;
2;3;0;26;F;8;49;C;Annually;Inforce; 50,000 ;NO NLG;0;0;0;N;1.833333333;2; - ;Oct-17;;
2;3;0;36;M;8;45;C;Monthly;Inforce; 200,000 ;NO NLG;0;0;0;N;1.833333333;2; - ;Oct-17;;
2;3;0;36;M;8;44;D;Monthly;Inforce; - ;NO NLG;0;0;0;N;1.833333333;2; 200 ;Oct-17;;
2;3;0;37;M;12;58;A;Annually;Inforce; 10,000 ;NO NLG;0;0;0;N;1.833333333;2; 237 ;Oct-17;;
2;3;0;46;F;12;58;A;Monthly;Inforce; 10,000 ;NO NLG;0;0;0;N;1.833333333;2; 300 ;Oct-17;;
2;3;0;40;M;3;12;C;Monthly;Lapse; 150 ;NO NLG;0;0;0;N;1.833333333;2; - ;Oct-17;;
2;3;0;40;M;3;6;D;Monthly;Lapse; - ;NO NLG;0;0;0;N;1.833333333;2; 240 ;Oct-17;;
2;3;0;28;M;3;5;A;Monthly;Inforce; 30,000 ;NO NLG;0;0;0;N;1.833333333;2; 1,200 ;Oct-17;;
2;3;0;57;F;12;58;A;Monthly;Inforce; 10,000 ;NO NLG;0;0;0;N;1.833333333;2; 671 ;Oct-17;;
2;3;0;54;F;8;41;A;Monthly;Inforce; 50,000 ;NO NLG;0;0;0;N;1.833333333;2; 8,400 ;Oct-17;;
2;3;0;54;F;8;52;C;Monthly;Inforce; 17,000 ;NO NLG;0;0;0;N;1.833333333;2; - ;Oct-17;;
2;3;0;54;F;8;43;C;Monthly;Inforce; 50,000 ;NO NLG;0;0;0;N;1.833333333;2; - ;Oct-17;;
2;3;0;26;M;10;54;A;Monthly;Inforce; 6,023 ;NO NLG;0;0;0;N;1.833333333;2; 3,000 ;Oct-17;;
2;3;0;42;M;12;58;A;Annually;Inforce; 250,000 ;NO NLG;0;0;0;N;1.833333333;2; 6,670 ;Oct-17;;
2;3;0;9;F;3;5;A;Monthly;Surrender; 4,110 ;NO NLG;0;0;0;N;1.833333333;2; 821 ;Oct-17;;
2;3;0;9;F;3;6;D;Monthly;Surrender; - ;NO NLG;0;0;0;N;1.833333333;2; 979 ;Oct-17;;
2;3;0;43;M;8;41;A;Monthly;Inforce; 300,000 ;NO NLG;0;0;0;N;1.833333333;2; 9,600 ;Oct-17;;
2;3;0;43;M;8;46;C;Monthly;Inforce; 800 ;NO NLG;0;0;0;N;1.833333333;2; - ;Oct-17;;
2;3;0;43;M;8;43;C;Monthly;Inforce; 150,000 ;NO NLG;0;0;0;N;1.833333333;2; - ;Oct-17;;
2;3;0;31;F;12;58;A;Monthly;Inforce; 11,000 ;NO NLG;0;0;0;N;1.833333333;2; 240 ;Oct-17;;
2;3;0;38;M;12;58;A;Monthly;Lapse; 32,800 ;NO NLG;0;0;0;N;1.833333333;2; 838 ;Oct-17;;
2;3;0;25;M;12;58;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;1.75;2; 356 ;Nov-17;;
2;3;0;22;F;12;58;A;Monthly;Inforce; 10,000 ;NO NLG;0;0;0;N;1.833333333;2; 178 ;Oct-17;;
2;3;0;32;F;3;12;C;Quaterly;Surrender; 150 ;NO NLG;0;0;0;N;1.833333333;2; - ;Oct-17;;
2;3;0;32;F;3;22;C;Quaterly;Surrender; 20,000 ;NO NLG;0;0;0;N;1.833333333;2; - ;Oct-17;;
2;3;0;51;F;12;58;A;Semiannually;Lapse; 10,000 ;NO NLG;0;0;0;N;1.833333333;2; 377 ;Oct-17;;
2;3;0;27;F;3;5;A;Monthly;Inforce; 20,000 ;NO NLG;0;0;0;N;1.833333333;2; 1,080 ;Oct-17;;
2;3;0;27;F;3;23;C;Monthly;Inforce; 6,000 ;NO NLG;0;0;0;N;1.833333333;2; - ;Oct-17;;
2;3;0;40;F;3;12;C;Monthly;Lapse; 100 ;NO NLG;0;0;0;N;1.833333333;2; - ;Oct-17;;
2;3;0;40;F;3;16;C;Monthly;Lapse; 160 ;NO NLG;0;0;0;N;1.833333333;2; - ;Oct-17;;
2;3;0;12;F;14;61;A;Monthly;Inforce; 6,000 ;NO NLG;0;0;0;N;1.833333333;2; 3,910 ;Oct-17;;
2;3;0;48;M;3;5;A;Quaterly;Inforce; 200,000 ;NO NLG;0;0;0;N;1.833333333;2; 10,000 ;Oct-17;;
2;3;0;48;M;3;23;C;Quaterly;Inforce; 17,000 ;NO NLG;0;0;0;N;1.833333333;2; - ;Oct-17;;
2;3;0;37;F;10;54;A;Annually;Inforce; 4,724 ;NO NLG;0;0;0;N;1.833333333;2; 2,400 ;Oct-17;;
2;3;0;37;F;10;55;D;Annually;Inforce; - ;NO NLG;0;0;0;N;1.833333333;2; - ;Oct-17;;
2;3;0;31;M;12;58;A;Semiannually;Lapse; 100,000 ;NO NLG;0;0;0;N;1.833333333;2; 2,104 ;Oct-17;;
2;3;0;42;M;10;55;D;Monthly;Surrender; - ;NO NLG;0;0;0;N;1.833333333;2; - ;Oct-17;;
2;3;0;60;M;12;58;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;1.833333333;2; 1,342 ;Oct-17;;
2;3;0;37;F;3;5;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;1.833333333;2; 480 ;Oct-17;;
2;3;0;37;F;3;13;C;Monthly;Lapse; 10,000 ;NO NLG;0;0;0;N;1.833333333;2; - ;Oct-17;;
2;3;0;37;F;3;6;D;Monthly;Lapse; - ;NO NLG;0;0;0;N;1.833333333;2; 240 ;Oct-17;;
2;3;0;29;F;12;58;A;Monthly;Inforce; 20,000 ;NO NLG;0;0;0;N;1.833333333;2; 437 ;Oct-17;;
2;3;0;8;M;3;5;A;Monthly;Lapse; 40,000 ;NO NLG;0;0;0;N;1.833333333;2; 4,800 ;Oct-17;;
2;3;0;8;M;3;23;C;Monthly;Lapse; 15,000 ;NO NLG;0;0;0;N;1.833333333;2; - ;Oct-17;;
2;3;0;53;F;10;54;A;Monthly;Surrender; 4,518 ;NO NLG;0;0;0;N;1.833333333;2; 2,400 ;Oct-17;;
2;3;0;53;F;10;55;D;Monthly;Surrender; - ;NO NLG;0;0;0;N;1.833333333;2; - ;Oct-17;;
2;3;0;35;M;3;23;C;Semiannually;Lapse; 11,000 ;NO NLG;0;0;0;N;1.833333333;2; - ;Oct-17;;
2;3;0;3;F;3;5;A;Monthly;Inforce; 24,000 ;NO NLG;0;0;0;N;1.833333333;2; 4,800 ;Oct-17;;
2;3;0;6;M;3;23;C;Monthly;Lapse; 11,000 ;NO NLG;0;0;0;N;1.833333333;2; - ;Oct-17;;
2;3;0;52;M;3;6;D;Monthly;Inforce; - ;NO NLG;0;0;0;N;1.75;2; 240 ;Nov-17;;
2;3;0;50;F;3;16;C;Quaterly;Lapse; 300 ;NO NLG;0;0;0;N;1.833333333;2; - ;Oct-17;;
2;3;0;50;F;3;6;D;Quaterly;Lapse; - ;NO NLG;0;0;0;N;1.833333333;2; 234 ;Oct-17;;
2;3;0;40;F;12;58;A;Quaterly;Lapse; 20,000 ;NO NLG;0;0;0;N;1.833333333;2; 502 ;Oct-17;;
2;3;0;37;M;3;5;A;Quaterly;Lapse; 40,000 ;NO NLG;0;0;0;N;1.833333333;2; 3,200 ;Oct-17;;
2;3;0;37;M;3;22;C;Quaterly;Lapse; 20,000 ;NO NLG;0;0;0;N;1.833333333;2; - ;Oct-17;;
2;3;0;36;F;12;58;A;Monthly;Lapse; 10,000 ;NO NLG;0;0;0;N;1.833333333;2; 256 ;Oct-17;;
2;3;0;31;F;3;5;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;1.833333333;2; 408 ;Oct-17;;
2;3;0;25;F;12;58;A;Monthly;Lapse; 10,000 ;NO NLG;0;0;0;N;1.833333333;2; 178 ;Oct-17;;
2;3;0;28;M;3;13;C;Monthly;Inforce; 20,000 ;NO NLG;0;0;0;N;1.833333333;2; - ;Oct-17;;
2;3;0;28;M;3;16;C;Monthly;Inforce; 100 ;NO NLG;0;0;0;N;1.833333333;2; - ;Oct-17;;
2;3;0;35;M;8;41;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;1.833333333;2; 3,000 ;Oct-17;;
2;3;0;35;F;3;8;C;Monthly;Lapse; 24,000 ;NO NLG;0;0;0;N;1.833333333;2; - ;Oct-17;;
2;3;0;42;F;12;58;A;Monthly;Lapse; 130,000 ;NO NLG;0;0;0;N;1.833333333;2; 3,746 ;Oct-17;;
2;3;0;38;M;3;6;D;Semiannually;Inforce; - ;NO NLG;0;0;0;N;1.833333333;2; 480 ;Oct-17;;
2;3;0;19;F;12;58;A;Semiannually;Lapse; 10,200 ;NO NLG;0;0;0;N;1.75;2; 118 ;Nov-17;;
2;3;0;25;M;3;5;A;Monthly;Lapse; 240,000 ;NO NLG;0;0;0;N;1.833333333;2; 3,600 ;Oct-17;;
2;3;0;25;M;3;19;C;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;1.833333333;2; - ;Oct-17;;
2;3;0;25;F;3;5;A;Quaterly;Lapse; 40,000 ;NO NLG;0;0;0;N;1.75;2; 2,400 ;Nov-17;;
2;3;0;25;F;3;12;C;Quaterly;Lapse; 150 ;NO NLG;0;0;0;N;1.75;2; - ;Nov-17;;
2;3;0;42;M;3;5;A;Annually;Inforce; 10,000 ;NO NLG;0;0;0;N;1.833333333;2; 1,200 ;Oct-17;;
2;3;0;27;M;12;58;A;Monthly;Lapse; 10,000 ;NO NLG;0;0;0;N;1.666666667;2; 218 ;Dec-17;;
2;3;0;26;M;12;58;A;Monthly;Inforce; 30,000 ;NO NLG;0;0;0;N;1.75;2; 655 ;Nov-17;;
2;3;0;37;F;12;58;A;Monthly;Lapse; 10,200 ;NO NLG;0;0;0;N;1.75;2; 261 ;Nov-17;;
2;3;0;51;F;12;58;A;Monthly;Lapse; 19,000 ;NO NLG;0;0;0;N;1.75;2; 743 ;Nov-17;;
2;3;0;53;M;14;61;A;Annually;Lapse; 6,000 ;NO NLG;0;0;0;N;1.75;2; 4,630 ;Nov-17;;
2;3;0;2;F;3;5;A;Monthly;Lapse; 5,000 ;NO NLG;0;0;0;N;1.75;2; 960 ;Nov-17;;
2;3;0;2;F;3;23;C;Monthly;Lapse; 6,000 ;NO NLG;0;0;0;N;1.75;2; - ;Nov-17;;
2;3;0;42;M;12;58;A;Monthly;Lapse; 10,000 ;NO NLG;0;0;0;N;1.666666667;2; 288 ;Dec-17;;
2;3;0;54;M;12;58;A;Annually;Inforce; 13,280 ;NO NLG;0;0;0;N;1.75;2; 481 ;Nov-17;;
2;3;0;28;F;12;58;A;Monthly;Lapse; 10,000 ;NO NLG;0;0;0;N;1.666666667;2; 218 ;Dec-17;;
2;3;0;51;F;10;54;A;Monthly;Inforce; 4,518 ;NO NLG;0;0;0;N;1.75;2; 2,400 ;Nov-17;;
2;3;0;51;F;10;55;D;Monthly;Inforce; - ;NO NLG;0;0;0;N;1.75;2; - ;Nov-17;;
2;3;0;22;M;3;9;C;Monthly;Lapse; 100 ;NO NLG;0;0;0;N;1.75;2; - ;Nov-17;;
2;3;0;36;F;3;12;C;Annually;Lapse; 60 ;NO NLG;0;0;0;N;1.75;2; - ;Nov-17;;
2;3;0;52;F;10;55;D;Monthly;Surrender; - ;NO NLG;0;0;0;N;1.75;2; - ;Nov-17;;
2;3;0;40;M;3;12;C;Annually;Inforce; 150 ;NO NLG;0;0;0;N;1.75;2; - ;Nov-17;;
2;3;0;40;M;3;8;C;Annually;Inforce; 100,000 ;NO NLG;0;0;0;N;1.75;2; - ;Nov-17;;
2;3;0;40;M;3;19;C;Annually;Inforce; 50,000 ;NO NLG;0;0;0;N;1.75;2; - ;Nov-17;;
2;3;0;57;F;8;41;A;Monthly;Lapse; 70,000 ;NO NLG;0;0;0;N;1.75;2; 3,600 ;Nov-17;;
2;3;0;0;F;8;41;A;Monthly;Inforce; 20,000 ;NO NLG;0;0;0;N;1.75;2; 3,000 ;Nov-17;;
2;3;0;0;F;8;52;C;Monthly;Inforce; 15,000 ;NO NLG;0;0;0;N;1.75;2; - ;Nov-17;;
2;3;0;56;F;12;58;A;Semiannually;Inforce; 12,100 ;NO NLG;0;0;0;N;1.75;2; 782 ;Nov-17;;
2;3;0;27;F;3;5;A;Monthly;Lapse; 40,000 ;NO NLG;0;0;0;N;1.75;2; 720 ;Nov-17;;
2;3;0;27;F;3;6;D;Monthly;Lapse; - ;NO NLG;0;0;0;N;1.75;2; 240 ;Nov-17;;
2;3;0;52;F;12;58;A;Monthly;Lapse; 10,000 ;NO NLG;0;0;0;N;1.75;2; 391 ;Nov-17;;
2;3;0;13;M;3;23;C;Monthly;Inforce; 11,000 ;NO NLG;0;0;0;N;1.75;2; - ;Nov-17;;
2;3;0;13;M;3;15;C;Monthly;Inforce; 10,000 ;NO NLG;0;0;0;N;1.75;2; - ;Nov-17;;
2;3;0;46;F;8;41;A;Monthly;Inforce; 60,000 ;NO NLG;0;0;0;N;1.75;2; 3,000 ;Nov-17;;
2;3;0;49;M;12;58;A;Monthly;Death; 10,000 ;NO NLG;0;0;0;N;1.75;2; 300 ;Nov-17;;
2;3;0;29;M;12;58;A;Monthly;Lapse; 10,000 ;NO NLG;0;0;0;N;1.75;2; 218 ;Nov-17;;
2;3;0;51;F;12;58;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;1.75;2; 782 ;Nov-17;;
2;3;0;54;F;3;22;C;Monthly;Lapse; 14,000 ;NO NLG;0;0;0;N;1.75;2; - ;Nov-17;;
2;3;0;50;F;12;58;A;Monthly;Lapse; 10,000 ;NO NLG;0;0;0;N;1.75;2; 300 ;Nov-17;;
2;3;0;19;M;10;54;A;Monthly;Surrender; 40,958 ;NO NLG;0;0;0;N;1.75;2; 20,400 ;Nov-17;;
2;3;0;20;M;3;5;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;1.75;2; 960 ;Nov-17;;
2;3;0;20;M;3;6;D;Monthly;Lapse; - ;NO NLG;0;0;0;N;1.75;2; 240 ;Nov-17;;
2;3;0;49;F;3;5;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;1.75;2; 1,200 ;Nov-17;;
2;3;0;49;F;3;12;C;Monthly;Lapse; 80 ;NO NLG;0;0;0;N;1.75;2; - ;Nov-17;;
2;3;0;25;F;12;58;A;Monthly;Lapse; 15,000 ;NO NLG;0;0;0;N;1.75;2; 267 ;Nov-17;;
2;3;0;43;M;3;6;D;Monthly;Lapse; - ;NO NLG;0;0;0;N;1.75;2; 240 ;Nov-17;;
2;3;0;40;F;12;58;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;1.75;2; 2,556 ;Nov-17;;
2;3;0;45;M;8;52;C;Monthly;Lapse; 11,000 ;NO NLG;0;0;0;N;1.666666667;2; - ;Dec-17;;
2;3;0;40;F;12;58;A;Semiannually;Inforce; 10,400 ;NO NLG;0;0;0;N;1.75;2; 256 ;Nov-17;;
2;3;0;44;F;12;58;A;Monthly;Lapse; 10,000 ;NO NLG;0;0;0;N;1.75;2; 288 ;Nov-17;;
2;3;0;12;F;3;5;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;1.75;2; 720 ;Nov-17;;
2;3;0;12;F;3;13;C;Monthly;Lapse; 5,000 ;NO NLG;0;0;0;N;1.75;2; - ;Nov-17;;
2;3;0;17;M;10;55;D;Annually;Inforce; - ;NO NLG;0;0;0;N;1.75;2; - ;Nov-17;;
2;3;0;37;F;12;58;A;Monthly;Inforce; 10,000 ;NO NLG;0;0;0;N;1.75;2; 256 ;Nov-17;;
2;3;0;48;F;12;58;A;Monthly;Lapse; 40,040 ;NO NLG;0;0;0;N;1.75;2; 1,200 ;Nov-17;;
2;3;0;30;M;12;58;A;Monthly;Inforce; 20,000 ;NO NLG;0;0;0;N;1.75;2; 437 ;Nov-17;;
2;3;0;8;M;3;5;A;Monthly;Lapse; 3,000 ;NO NLG;0;0;0;N;1.75;2; 444 ;Nov-17;;
2;3;0;8;M;3;15;C;Monthly;Lapse; 14,000 ;NO NLG;0;0;0;N;1.75;2; - ;Nov-17;;
2;3;0;38;M;3;14;C;Monthly;Lapse; 37 ;NO NLG;0;0;0;N;1.75;2; - ;Nov-17;;
2;3;0;40;F;3;5;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;1.75;2; 2,400 ;Nov-17;;
2;3;0;40;F;3;6;D;Monthly;Lapse; - ;NO NLG;0;0;0;N;1.75;2; 240 ;Nov-17;;
2;3;0;29;M;3;12;C;Monthly;Lapse; 150 ;NO NLG;0;0;0;N;1.75;2; - ;Nov-17;;
2;3;0;35;F;10;54;A;Monthly;Surrender; 47,574 ;NO NLG;0;0;0;N;1.75;2; 24,000 ;Nov-17;;
2;3;0;52;F;12;58;A;Monthly;Lapse; 21,474 ;NO NLG;0;0;0;N;1.75;2; 840 ;Nov-17;;
2;3;0;42;F;12;58;A;Monthly;Inforce; 10,200 ;NO NLG;0;0;0;N;1.75;2; 294 ;Nov-17;;
2;3;0;37;F;3;5;A;Monthly;Inforce; 20,000 ;NO NLG;0;0;0;N;1.75;2; 1,200 ;Nov-17;;
2;3;0;37;F;3;6;D;Monthly;Inforce; - ;NO NLG;0;0;0;N;1.75;2; 1,200 ;Nov-17;;
2;3;0;42;M;3;5;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;1.75;2; 2,040 ;Nov-17;;
2;3;0;42;M;3;16;C;Monthly;Lapse; 170 ;NO NLG;0;0;0;N;1.75;2; - ;Nov-17;;
2;3;0;20;F;3;5;A;Monthly;Lapse; 10,000 ;NO NLG;0;0;0;N;1.75;2; 432 ;Nov-17;;
2;3;0;37;F;10;55;D;Annually;Inforce; - ;NO NLG;0;0;0;N;1.75;2; - ;Nov-17;;
2;3;0;37;M;3;5;A;Monthly;Inforce; 100,000 ;NO NLG;0;0;0;N;1.75;2; 2,280 ;Nov-17;;
2;3;0;37;M;3;23;C;Monthly;Inforce; 11,000 ;NO NLG;0;0;0;N;1.75;2; - ;Nov-17;;
2;3;0;37;M;3;6;D;Monthly;Inforce; - ;NO NLG;0;0;0;N;1.75;2; 1,320 ;Nov-17;;
2;3;0;63;M;8;41;A;Annually;Inforce; 30,000 ;NO NLG;0;0;0;N;1.666666667;2; 4,000 ;Dec-17;;
2;3;0;23;F;3;5;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;1.666666667;2; 1,320 ;Dec-17;;
2;3;0;34;M;3;5;A;Monthly;Inforce; 10,000 ;NO NLG;0;0;0;N;1.666666667;2; 480 ;Dec-17;;
2;3;0;37;F;12;58;A;Monthly;Inforce; 10,000 ;NO NLG;0;0;0;N;1.666666667;2; 256 ;Dec-17;;
2;3;0;46;M;10;54;A;Monthly;Lapse; 9,117 ;NO NLG;0;0;0;N;1.666666667;2; 4,781 ;Dec-17;;
2;3;0;46;M;10;55;D;Monthly;Lapse; - ;NO NLG;0;0;0;N;1.666666667;2; - ;Dec-17;;
2;3;0;29;F;10;55;D;Monthly;Surrender; - ;NO NLG;0;0;0;N;1.666666667;2; - ;Dec-17;;
2;3;0;44;F;12;58;A;Monthly;Inforce; 10,000 ;NO NLG;0;0;0;N;1.666666667;2; 288 ;Dec-17;;
2;3;0;30;F;12;58;A;Monthly;Inforce; 12,000 ;NO NLG;0;0;0;N;1.666666667;2; 262 ;Dec-17;;
2;3;0;37;F;3;5;A;Monthly;Lapse; 3,000 ;NO NLG;0;0;0;N;1.666666667;2; 480 ;Dec-17;;
2;3;0;21;M;3;5;A;Annually;Inforce; 3,600 ;NO NLG;0;0;0;N;1.666666667;2; 720 ;Dec-17;;
2;3;0;39;F;12;58;A;Monthly;Lapse; 18,777 ;NO NLG;0;0;0;N;1.666666667;2; 480 ;Dec-17;;
2;3;0;29;M;12;58;A;Monthly;Lapse; 17,600 ;NO NLG;0;0;0;N;1.666666667;2; 385 ;Dec-17;;
2;3;0;33;F;3;5;A;Monthly;Lapse; 14,000 ;NO NLG;0;0;0;N;1.583333333;2; 2,520 ;Jan-18;;
2;3;0;33;F;3;23;C;Monthly;Lapse; 15,000 ;NO NLG;0;0;0;N;1.583333333;2; - ;Jan-18;;
2;3;0;56;F;3;23;C;Monthly;Inforce; 6,000 ;NO NLG;0;0;0;N;1.666666667;2; - ;Dec-17;;
2;3;0;30;M;12;58;A;Semiannually;Lapse; 10,000 ;NO NLG;0;0;0;N;1.666666667;2; 210 ;Dec-17;;
2;3;0;53;F;12;58;A;Monthly;Lapse; 30,677 ;NO NLG;0;0;0;N;1.666666667;2; 1,200 ;Dec-17;;
2;3;0;27;M;3;5;A;Monthly;Lapse; 40,000 ;NO NLG;0;0;0;N;1.666666667;2; 1,200 ;Dec-17;;
2;3;0;27;M;3;12;C;Monthly;Lapse; 150 ;NO NLG;0;0;0;N;1.666666667;2; - ;Dec-17;;
2;3;0;36;M;3;5;A;Monthly;Lapse; 40,000 ;NO NLG;0;0;0;N;1.666666667;2; 2,400 ;Dec-17;;
2;3;0;36;M;3;16;C;Monthly;Lapse; 200 ;NO NLG;0;0;0;N;1.666666667;2; - ;Dec-17;;
2;3;0;45;M;12;58;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;1.666666667;2; 576 ;Dec-17;;
2;3;0;34;F;12;58;A;Monthly;Inforce; 27,480 ;NO NLG;0;0;0;N;1.666666667;2; 600 ;Dec-17;;
2;3;0;47;F;12;58;A;Monthly;Lapse; 12,000 ;NO NLG;0;0;0;N;1.666666667;2; 360 ;Dec-17;;
2;3;0;50;F;12;58;A;Quaterly;Inforce; 100,000 ;NO NLG;0;0;0;N;1.666666667;2; 2,942 ;Dec-17;;
2;3;0;23;M;3;5;A;Monthly;Lapse; 40,000 ;NO NLG;0;0;0;N;1.666666667;2; 720 ;Dec-17;;
2;3;0;54;M;3;7;B;Annually;Inforce; - ;NO NLG;0;0;0;N;1.583333333;2; - ;Jan-18;;
2;3;0;20;M;10;54;A;Monthly;Surrender; 3,999 ;NO NLG;0;0;0;N;1.666666667;2; 1,992 ;Dec-17;;
2;3;0;20;M;10;55;D;Monthly;Surrender; - ;NO NLG;0;0;0;N;1.666666667;2; - ;Dec-17;;
2;3;0;57;M;3;5;A;Monthly;Inforce; 10,000 ;NO NLG;0;0;0;N;1.666666667;2; 540 ;Dec-17;;
2;3;0;28;F;12;58;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;1.666666667;2; 437 ;Dec-17;;
2;3;0;59;F;10;55;D;Monthly;Inforce; - ;NO NLG;0;0;0;N;1.666666667;2; - ;Dec-17;;
2;3;0;24;M;12;58;A;Monthly;Lapse; 10,000 ;NO NLG;0;0;0;N;1.666666667;2; 178 ;Dec-17;;
2;3;0;51;M;12;58;A;Monthly;Lapse; 40,000 ;NO NLG;0;0;0;N;1.666666667;2; 1,565 ;Dec-17;;
2;3;0;41;F;3;16;C;Monthly;Lapse; 80 ;NO NLG;0;0;0;N;1.583333333;2; - ;Jan-18;;
